id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media,datetaken,in_city,classification
54796597492,65535,6ce8963b4e,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,68,,2025-07-27 16:00:54,51.512735,-0.127801,https://live.staticflickr.com/65535/54796597492_6ce8963b4e_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-27 16:00:54,True,TOURIST
54800649688,65535,4d5911205d,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,46,,2025-07-28 13:12:38,51.518777,-0.10143,https://live.staticflickr.com/65535/54800649688_4d5911205d_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:12:38,True,TOURIST
54800632584,65535,19928f504d,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,178,,2025-07-27 18:01:04,51.513803,-0.091581,https://live.staticflickr.com/65535/54800632584_19928f504d_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-27 18:01:04,True,TOURIST
54801678190,65535,d54ec9e6cd,Museum of Life Sciences,guys museum openhouse25,447,"King's College London, Guy's Hospital campus",2025-09-20 13:22:09,51.503432,-0.089716,https://live.staticflickr.com/65535/54801678190_d54ec9e6cd_m.jpg,diamond geezer,36101699310@N01,photo,2025-09-20 13:22:09,True,TOURIST
54799545477,65535,4b0d4999ef,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,46,St. Paul's,2025-07-28 12:44:49,51.513943,-0.095422,https://live.staticflickr.com/65535/54799545477_4b0d4999ef_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 12:44:49,True,TOURIST
54800397856,65535,e5496a96d4,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,207,Smithfield,2025-07-28 13:13:28,51.518777,-0.10143,https://live.staticflickr.com/65535/54800397856_e5496a96d4_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:13:28,True,TOURIST
54800632584,65535,19928f504d,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,178,,2025-07-27 18:01:04,51.513803,-0.091581,https://live.staticflickr.com/65535/54800632584_19928f504d_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-27 18:01:04,True,TOURIST
54843037924,65535,4e92c62a8f,Barts Hospital Museum 6-10-25 3 Amputation instruments,nikon z6iii london uk barts bartsnorthwing hospital museum,244,"Case of amputation instruments thought to have belonged to John Abernethy (1764-1831), founder of the Medical School. Before anaesthetics, speed of operation was all important to minimise blood loss and suffering.
SBHX4/573",2025-10-06 10:36:27,51.517727,-0.100534,https://live.staticflickr.com/65535/54843037924_4e92c62a8f_m.jpg,Mac Spud,28178879@N06,photo,2025-10-06 10:36:27,True,TOURIST
54842800546,65535,5d4c11edb0,Barts Hospital Museum 6-10-25 4 Pharmacopoeia,nikon z6iii london uk barts bartsnorthwing hospital museum,224,"19th century pharmacopoeia recording formulae for medicines mixed and used in the Hospital. The preparations shown here are for medical drafts or drinks taken as pain relievers and sedatives.
SBHB/DI/1/1/2 pp 34-35",2025-10-06 10:36:53,51.517727,-0.100534,https://live.staticflickr.com/65535/54842800546_5d4c11edb0_m.jpg,Mac Spud,28178879@N06,photo,2025-10-06 10:36:53,True,TOURIST
54796596962,65535,6e3d6b28ed,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,29,St Paul's,2025-07-28 10:54:41,51.513937,-0.09922,https://live.staticflickr.com/65535/54796596962_6e3d6b28ed_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 10:54:41,True,TOURIST
54796596682,65535,9a5eaa8c23,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,136,"Smithfield

",2025-07-27 21:29:35,51.518557,-0.10173,https://live.staticflickr.com/65535/54796596682_9a5eaa8c23_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-27 21:29:35,True,TOURIST
54814532102,65535,8e97ea7885,200 anys de ferrocarril!!,200 years railway science museum london,42676,"<b>El 27 de setembre de 2025 se celebren els 200 anys del primer ferrocarril modern del món, que va ser al Regne Unit amb la línia Stockton – Darlington. Per celebrar-ho una foto de la locomotora de vapor més antiga del món, la Puffing Billy de 1813/14, que s’exposa al Science Museum de Londres.</b>

El 27 de septiembre de 2025 se celebran los 200 años del primer ferrocarril moderno del mundo, que fue en el Reino Unido con la línea Stockton – Darlington. Para celebrarlo, una foto de la locomotora de vapor más antigua del mundo, la Puffing Billy de 1813/14, que se expone en el Science Museum de Londres.

<i>On September 27, 2025, the 200th anniversary of the world’s first modern railway will be celebrated, which was in the United Kingdom with the Stockton – Darlington line. To mark the occasion, a photo of the world’s oldest steam locomotive, the Puffing Billy from 1813/14, which is on display at the Science Museum in London.</i>",2025-08-10 13:55:57,51.497309,-0.175931,https://live.staticflickr.com/65535/54814532102_8e97ea7885_m.jpg,Bernat Borràs <trenscat.cat>,41835202@N05,photo,2025-08-10 13:55:57,True,TOURIST
54806524061,65535,b9c6977bbe,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english efs24mmf28stm 24mmpancake cityscape,64,,2025-07-28 17:42:17,51.508381,-0.109627,https://live.staticflickr.com/65535/54806524061_b9c6977bbe_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 17:42:17,True,TOURIST
54800183981,65535,d71cb2669b,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,200,Cityscape from St. Paul's,2025-07-28 11:30:39,51.513937,-0.098437,https://live.staticflickr.com/65535/54800183981_d71cb2669b_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 11:30:39,True,TOURIST
54800419719,65535,060c2a9c32,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,36,St. Paul's,2025-07-28 11:35:44,51.513937,-0.098437,https://live.staticflickr.com/65535/54800419719_060c2a9c32_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 11:35:44,True,TOURIST
54839715868,65535,cb68e99f4b,Staircase,do ho suh tate modern art artist london exhibition museum,663,"In ‘The Genesis Exhibition: Do Ho Suh: Walk the House’, Korean-born, London-based artist Do Ho Suh invites visitors to explore his large-scale installations, sculptures, videos and drawings in this major survey exhibition.
Is home a place, a feeling, or an idea? Suh asks timely questions about the enigma of home, identity and how we move through and inhabit the world around us.
With immersive artworks exploring belonging, collectivity and individuality, connection and disconnection, Suh examines the intricate relationship between architecture, space, the body, and the memories and the moments that make us who we are.
Source: <a href=""https://www.tate.org.uk/whats-on/tate-modern/the-genesis-exhibition-do-ho-suh"" rel=""noreferrer nofollow"">www.tate.org.uk/whats-on/tate-modern/the-genesis-exhibiti...</a>

Staircase (2016)

Suh made ‘Staircase’ using a process he developed with gelatine tissue paper, typically used as a support for embroidery and designed to dissolve in water. He sews threads into the tissue paper to create 1:1 scale models of architectural elements and domestic fixtures, such as doors, light switches, sinks, and in this case, a staircase. Suh then places the tissue and threads onto wet sheets of paper, into which the tissue collapses, part-dissolved. Through this fastmoving, collaborative process, three-dimensional space is flattened onto a two-dimensional surface. It evokes the act of folding and packing away, emerging from Suh’s exploration of how we can carry certain spaces with us.

Source: Info in the exhibition, right next to the work",2025-10-05 11:15:25,51.507213,-0.100275,https://live.staticflickr.com/65535/54839715868_cb68e99f4b_m.jpg,Pit Spielmann,145400672@N02,photo,2025-10-05 11:15:25,True,TOURIST
54800183981,65535,d71cb2669b,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,200,Cityscape from St. Paul's,2025-07-28 11:30:39,51.513937,-0.098437,https://live.staticflickr.com/65535/54800183981_d71cb2669b_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 11:30:39,True,TOURIST
54800419729,65535,c93b82cd50,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,31,St. Paul's,2025-07-28 11:30:53,51.513937,-0.098437,https://live.staticflickr.com/65535/54800419729_c93b82cd50_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 11:30:53,True,TOURIST
54806716773,65535,d780ac2fb2,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english efs24mmf28stm 24mmpancake cityscape harrypotter,336,,2025-05-27 19:40:53,51.529785,-0.12484,https://live.staticflickr.com/65535/54806716773_d780ac2fb2_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-05-27 19:40:53,True,TOURIST
54805620462,65535,1a51d39594,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english efs24mmf28stm 24mmpancake cityscape harrypotter,149,,2025-05-27 19:41:14,51.529785,-0.12484,https://live.staticflickr.com/65535/54805620462_1a51d39594_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-05-27 19:41:14,True,TOURIST
54781870074,65535,7edfe6e871,250911 London 28,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,74,,2025-09-11 12:58:57,51.496744,-0.172139,https://live.staticflickr.com/65535/54781870074_7edfe6e871_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:58:57,True,TOURIST
54781878458,65535,0893424c06,250911 London 27,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,72,,2025-09-11 12:57:07,51.496744,-0.172139,https://live.staticflickr.com/65535/54781878458_0893424c06_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:57:07,True,TOURIST
54773843599,65535,112c4e1f84,V&A 5-9-25 9 Valour and Cowardice,london nikon z6iii va museum,200,"V&amp;A 5-9-25 9 Valour and Cowardice
Alfred Stevens (1817-75)
Valour and Cowardice
1857–66
These are full-size models for two bronze allegorical sculptures for a monument to the Duke of Wellington. Indepted to the powerful figures of Michelangelo, these pieces also influenced the next generation of artists. Stevens devoted much of his career to this monument but sadly did not live to see it installed.",2025-09-05 10:30:53,51.497077,-0.173387,https://live.staticflickr.com/65535/54773843599_112c4e1f84_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:30:53,True,TOURIST
54773843384,65535,ece05c5ee1,V&A 5-9-25 13 Chihuly,london nikon z6iii va museum ybs25urban,1253,Chihuly glass sculpture in the main hall,2025-09-05 10:42:36,51.496444,-0.17207,https://live.staticflickr.com/65535/54773843384_ece05c5ee1_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:42:36,True,TOURIST
54800809132,65535,49c351bce4,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm barbican thecity andor megacity,39,The Barbican,2025-07-28 13:42:56,51.519398,-0.094671,https://live.staticflickr.com/65535/54800809132_49c351bce4_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:42:56,True,TOURIST
54801998335,65535,a3d0ab0727,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm barbican thecity andor megacity,40,The Barbican,2025-07-28 13:48:14,51.519398,-0.094671,https://live.staticflickr.com/65535/54801998335_a3d0ab0727_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:48:14,True,TOURIST
54773617691,65535,293826457a,V&A 5-9-25 8 Cupid kindling the Torch of Hymen,london nikon z6iii va museum,250,"V&amp;A 5-9-25 8 Cupid kindling the Torch of Hymen
George Rennie (1802-60)
Cupid Kindling the Torch of hymen
Signed, about 1831
Cupid, the winged god of love, blows on the torch held by Hymen, the god of marriage, to rekindle the flame of passion. Renniw was a Scottish sculptor and this classical subject is typical of his work. In the 1820s, Rennie studied under the Danish sculptor Bertel Thorvaldsen in Rome, and was heavily influenced by his style, which echoed the sculpture of ancient Greece.",2025-09-05 10:29:06,51.497077,-0.173387,https://live.staticflickr.com/65535/54773617691_293826457a_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:29:06,True,TOURIST
54773843324,65535,7737b03b14,V&A 5-9-25 14 Chihuly,london nikon z6iii va museum,195,Chihuly glass sculpture in the main hall,2025-09-05 10:43:41,51.496444,-0.17207,https://live.staticflickr.com/65535/54773843324_7737b03b14_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:43:41,True,TOURIST
54781875593,65535,68e9dcf523,250911 London 4,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,42,,2025-09-11 12:15:00,51.496744,-0.172139,https://live.staticflickr.com/65535/54781875593_68e9dcf523_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:15:00,True,TOURIST
54781964860,65535,d92b68c332,250911 London 3,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,46,,2025-09-11 12:14:58,51.496744,-0.172139,https://live.staticflickr.com/65535/54781964860_d92b68c332_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:14:58,True,TOURIST
54773617246,65535,37a336e583,V&A 5-9-25 15,london nikon z6iii va museum,197,,2025-09-05 10:45:40,51.496444,-0.17207,https://live.staticflickr.com/65535/54773617246_37a336e583_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:45:40,True,TOURIST
54773617171,65535,3541071cf7,V&A 5-9-25 16 Figure of a King 1,london nikon z6iii va museum,202,"V&amp;A 5-9-25 16 Figure of a King 1
Figure of a King
from the Bristol High Cross
About 1400
This figure of a king formed part of the elaborate market cross at Bristol that stood at two different sites in the city before it was dismantled in 1762. In 1764 the merchant banker Henry Hoare bought the cross to embellish the grounds of his estate at Stourhead, Wiltshire, where it remains. This figure and three others were replaced by copies in 1980. The identity of the individual kings is unknown although they may represent John, Henry III, Edward I and Edward III
Limestone with remains of paint and gilding.
carved in England",2025-09-05 10:46:54,51.496141,-0.172053,https://live.staticflickr.com/65535/54773617171_3541071cf7_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:46:54,True,TOURIST
54773852993,65535,44d374a0c0,V&A 5-9-25 11 Nita Resch,london nikon z6iii va museum,213,"V&amp;A 5-9-25 11 Nita Resch
Conrad Dressler (1856-1940)
Portrait of Nita Maria Schonfeld Resch (1864-1928)
Nita reach is depicted in this portrait by her husband, Dressler. He made Resch’s features more lifelike by adding colour to the terracotta. Dresser trained at the National Art Training School (later the Royal College of Art) under the French sculpture, Edouard Lanteri. While he gained a reputation as a portrait sculpture early on, Dressler is now best known for his ceramics.",2025-09-05 10:33:17,51.497077,-0.173387,https://live.staticflickr.com/65535/54773852993_44d374a0c0_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:33:17,True,TOURIST
54773843384,65535,ece05c5ee1,V&A 5-9-25 13 Chihuly,london nikon z6iii va museum ybs25urban,1253,Chihuly glass sculpture in the main hall,2025-09-05 10:42:36,51.496444,-0.17207,https://live.staticflickr.com/65535/54773843384_ece05c5ee1_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:42:36,True,TOURIST
54781876368,65535,8e17d77d9f,250911 London 17,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,41,,2025-09-11 12:23:06,51.496744,-0.172139,https://live.staticflickr.com/65535/54781876368_8e17d77d9f_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:23:06,True,TOURIST
54781867939,65535,6f07bb7da6,250911 London 13,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,56,,2025-09-11 12:21:17,51.496744,-0.172139,https://live.staticflickr.com/65535/54781867939_6f07bb7da6_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:17,True,TOURIST
54793703746,65535,78317a285e,Townley Venus,venus townley roman proconessian marble sculpture museum britishmuseum london,482,"The Townley Venus is a 2.14 m (7 ft) high 1st or 2nd century AD Roman sculpture in Proconnesian marble of the goddess Venus, from the collection of Charles Towneley, as on display in British Museum, London.

Charles Townley/Towneley (1737-1805) was a wealthy English country gentleman, antiquary and collector, whose collection counts some 300 items in the British Museum.",2022-08-31 17:21:18,51.519365,-0.126986,https://live.staticflickr.com/65535/54793703746_78317a285e_m.jpg,Istvan,40385587@N00,photo,2022-08-31 17:21:18,True,TOURIST
54773616901,65535,7eb3bdc74b,V&A 5-9-25 24,london nikon z6iii va museum,203,,2025-09-05 10:56:47,51.496863,-0.171162,https://live.staticflickr.com/65535/54773616901_7eb3bdc74b_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:56:47,True,TOURIST
54773955215,65535,046c7e4445,V&A 5-9-25 25,london nikon z6iii va museum,211,,2025-09-05 10:57:02,51.496863,-0.171162,https://live.staticflickr.com/65535/54773955215_046c7e4445_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:57:02,True,TOURIST
54785839112,65535,9ba790022b,London UK,europa london uk people museum gallery,396,IMG_20250208_153013,2025-02-08 15:30:15,51.519252,-0.126917,https://live.staticflickr.com/65535/54785839112_9ba790022b_m.jpg,carlosoliveirareis,54218923@N00,photo,2025-02-08 15:30:15,True,TOURIST
54780788942,65535,8231fd4a51,250911 London 37,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,55,,2025-09-11 13:28:00,51.496744,-0.172139,https://live.staticflickr.com/65535/54780788942_8231fd4a51_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 13:28:00,True,TOURIST
54773616956,65535,bb80f4e757,V&A 5-9-25 22,london nikon z6iii va museum,207,,2025-09-05 10:54:52,51.496141,-0.172053,https://live.staticflickr.com/65535/54773616956_bb80f4e757_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:54:52,True,TOURIST
54773616901,65535,7eb3bdc74b,V&A 5-9-25 24,london nikon z6iii va museum,203,,2025-09-05 10:56:47,51.496863,-0.171162,https://live.staticflickr.com/65535/54773616901_7eb3bdc74b_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:56:47,True,TOURIST
54806524061,65535,b9c6977bbe,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english efs24mmf28stm 24mmpancake cityscape,64,,2025-07-28 17:42:17,51.508381,-0.109627,https://live.staticflickr.com/65535/54806524061_b9c6977bbe_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 17:42:17,True,TOURIST
54805678022,65535,e776a223c6,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english efs24mmf28stm 24mmpancake cityscape,270,,2025-07-28 17:16:05,51.508381,-0.109627,https://live.staticflickr.com/65535/54805678022_e776a223c6_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 17:16:05,True,TOURIST
54800649583,65535,29aee4dc4d,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,41,,2025-07-28 13:15:22,51.513803,-0.091581,https://live.staticflickr.com/65535/54800649583_29aee4dc4d_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:15:22,True,TOURIST
54800632554,65535,d81513f6b0,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,7,Alasdair,2025-07-28 13:17:21,51.513803,-0.091581,https://live.staticflickr.com/65535/54800632554_d81513f6b0_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:17:21,True,TOURIST
54773852603,65535,0dca988bbc,V&A 5-9-25 17 Figure of a King 2,london nikon z6iii va museum,202,"V&amp;A 5-9-25 16 Figure of a King 1
Figure of a King
from the Bristol High Cross
About 1400
This figure of a king formed part of the elaborate market cross at Bristol that stood at two different sites in the city before it was dismantled in 1762. In 1764 the merchant banker Henry Hoare bought the cross to embellish the grounds of his estate at Stourhead, Wiltshire, where it remains. This figure and three others were replaced by copies in 1980. The identity of the individual kings is unknown although they may represent John, Henry III, Edward I and Edward III
Limestone with remains of paint and gilding.
carved in England",2025-09-05 10:47:13,51.496141,-0.172053,https://live.staticflickr.com/65535/54773852603_0dca988bbc_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:47:13,True,TOURIST
54773852503,65535,701c3d279f,V&A 5-9-25 19,london nikon z6iii va museum,203,,2025-09-05 10:49:35,51.496141,-0.172053,https://live.staticflickr.com/65535/54773852503_701c3d279f_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:49:35,True,TOURIST
54772769792,65535,f07aefbd2c,V&A 5-9-25 2,london nikon z6iii va museum,200,,2025-09-05 10:22:30,51.497077,-0.173387,https://live.staticflickr.com/65535/54772769792_f07aefbd2c_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:22:30,True,TOURIST
54773853443,65535,ea6bb5b8ba,V&A 5-9-25 4,london nikon z6iii va museum,572,,2025-09-05 10:23:35,51.497077,-0.173387,https://live.staticflickr.com/65535/54773853443_ea6bb5b8ba_m.jpg,Mac Spud,28178879@N06,photo,2025-09-05 10:23:35,True,TOURIST
54800649778,65535,6473b8b320,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,186,Cheapside,2025-07-28 12:23:11,51.513803,-0.091581,https://live.staticflickr.com/65535/54800649778_6473b8b320_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 12:23:11,True,TOURIST
54800649678,65535,5194755e76,London 2025,london iconic city capital mood street eos7 24mm pancakelens canon leonreillyphotography donotcopy bwcity blackwhite atmosphere dramatic streetscene streetphotography urban trafalgarsquare england uk mono bw thames stpauls naturallight nhm museum chinatown waterloo 2025 english ef1740mmf4lusm,193,Smithfield,2025-07-28 13:12:07,51.518777,-0.10143,https://live.staticflickr.com/65535/54800649678_5194755e76_m.jpg,broadswordcallingdannyboy,69233611@N05,photo,2025-07-28 13:12:07,True,TOURIST
54781636716,65535,8263b5b6b6,250911 London 15,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,77,,2025-09-11 12:21:32,51.496744,-0.172139,https://live.staticflickr.com/65535/54781636716_8263b5b6b6_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:32,True,TOURIST
54781636641,65535,987b6bab6d,250911 London 14,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,71,,2025-09-11 12:21:20,51.496744,-0.172139,https://live.staticflickr.com/65535/54781636641_987b6bab6d_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:20,True,TOURIST
54781636716,65535,8263b5b6b6,250911 London 15,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,77,,2025-09-11 12:21:32,51.496744,-0.172139,https://live.staticflickr.com/65535/54781636716_8263b5b6b6_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:32,True,TOURIST
54781636641,65535,987b6bab6d,250911 London 14,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,71,,2025-09-11 12:21:20,51.496744,-0.172139,https://live.staticflickr.com/65535/54781636641_987b6bab6d_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:20,True,TOURIST
54780786327,65535,16c3d3775c,250911 London 16,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,67,,2025-09-11 12:22:53,51.496744,-0.172139,https://live.staticflickr.com/65535/54780786327_16c3d3775c_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:22:53,True,TOURIST
54781636716,65535,8263b5b6b6,250911 London 15,london knightsbridge holiday family victoriaalbertmuseum museum harisabdulrahman fujifilm xhalf brompton england unitedkingdom,77,,2025-09-11 12:21:32,51.496744,-0.172139,https://live.staticflickr.com/65535/54781636716_8263b5b6b6_m.jpg,Haris Abdul Rahman,16446277@N03,photo,2025-09-11 12:21:32,True,TOURIST
